X,Y,Z
4828.528869179868,1424.0309703331272,19.552661943928598
3592.699867051254,2553.9379255519143,37.632203797149714
1586.0788915762255,311.1660046184273,22.091763664467106
2960.3526021997377,3516.648765376001,28.70770284464697
1766.8294336606539,2971.4240283254394,30.48783697016464
1945.9227812075299,1486.0665120265364,0.6792754952307811
200.21344446707445,4107.971409607453,7.7240477843175235
58.56083856167372,2843.462193880827,18.922656517766644
1669.678892247995,1495.134555490651,23.828338473512034
360.7614229135964,4450.369868169908,42.38546886764923
4015.415089386408,2517.112725497866,7.709522343424193
3227.1205240801683,4103.172660206647,11.291234628973118
853.3150589260441,745.795647257627,17.859892567967478
2248.4904122635744,1269.4310987967638,23.983841921734733
4018.549207214245,3461.723089350494,25.609135955552002
71.7732418175987,2568.1711378698883,20.70147488330325
3935.696116794775,1265.4508053068564,7.784475444690198
4037.027943585881,2897.4519370446396,10.986666364641101
3117.2566213210807,3951.853532258933,9.072331699915322
2949.9595194555004,3340.799167914454,16.689989893446604
3864.2852834051105,4805.869000525031,34.890322909318876
3616.1432144609307,703.7604136847675,22.728011303399903
4049.127436327474,516.6473572823011,31.698673452280673
4556.373731796299,2906.324490754768,14.546898116360278
540.8286614408657,1156.2520642109191,12.840142917939874
258.2982761600283,1845.120721319622,30.590509411913512
4456.803681349294,667.2605052675179,23.43862313334892
1054.8663876958153,2794.0427382773937,9.152030538820712
2941.5594805658557,968.3506412465993,30.850306980472023
1486.3929186557405,1315.7329673037843,9.032098795170562
1445.2725950634476,4279.8771871157805,28.00073203000228
3528.262604912134,779.8280558449051,19.96864920535407
4454.532217762912,945.9816335946208,31.86756708612981
346.6598411478683,3463.2628897615277,15.754049580442702
4024.0337270371533,1856.0204743096397,3.2315783273347334
2693.6762996202397,2342.6222871879754,28.9208840691004
2906.84922572764,3028.1951273671093,21.964893841631465
1117.0701433087422,4931.967949831258,3.6258310090256214
2660.4234499970316,4076.730466117069,32.82187838363538
551.0274364349932,4494.292398103724,0.016016278717839203
2548.6104655108566,1655.0851951269142,9.07718273688118
1758.1391237427658,2021.6335644932037,24.074326419779087
2041.4782322581766,217.47601254367532,14.132617374937611
4907.161875854607,4583.18003163198,7.725819309499618
1811.7557386767608,971.3237825210163,22.333511233822737
3041.5856398673686,481.41614632425166,27.209158479656413
17.013927367949265,956.6905119715229,9.74484135310426
2677.0014503292737,4973.636374582532,9.716130660773464
1709.119763026164,3302.66790624142,37.6711360403456
3405.8919411276393,3914.2080643427707,12.792060331528278
3452.09493215562,4085.210857599463,19.461281405178383
924.8052660229212,3279.2172638302745,25.719314845080984
3696.2103866689804,4893.42249868536,26.972630524945686
4561.329485704087,2241.1685785089753,11.488840002107603
560.7642657698558,39.276243464718696,18.076472122540295
4534.756577409713,559.4379035420188,18.93204106056421
4609.599510513403,826.8945572662612,10.449143019594228
660.8873866074289,1174.1602647380173,3.597475983249768
1743.8374564111068,741.2180036223521,16.31839038112692
3997.7749246738995,4446.936174085272,15.673429151992028
2547.9197584959984,4060.8697299529676,24.508725407945676
4374.128649451637,2165.9039080308225,10.50108634798866
2228.5720061054226,2418.276612198855,18.603726727436637
137.01537671328367,2736.734834889223,32.295003864470246
1924.1304346379407,4357.880447147814,42.259221314554964
340.5128178459505,952.866189936894,24.96663599412727
1254.5145918761668,3204.7571693444793,20.46278104320792
2662.5683872873424,2979.250123858811,9.48079609970384
321.572397613526,687.3330013048578,24.750712417243307
2759.2050673353488,2741.0287737804365,21.563003928228405
2315.0774047146583,168.46658270299574,6.783392053905178
902.8545242832693,3811.415659564755,8.144961816281418
975.0625109693095,2829.5543644015966,16.193829028175553
2625.4421502874998,1325.7225446482562,23.428325386717948
2510.2982293626387,1902.7564935990065,15.401809371295794
4883.703427243008,4889.210198798731,35.97348584930742
675.465999861693,2872.019517075122,15.782713690433456
4770.551175975623,359.2917271916479,16.348437949796704
3276.160961125426,1360.0460867405516,24.19008275685604
206.29362115368644,3210.2261514888523,4.900206468081463
1588.4392395092993,2004.8981613939968,56.29359611161065
4214.432006866128,4645.349473576336,12.059470896218471
241.48054598536137,4023.9357218685814,13.226596823539785
1531.1123080914456,4375.542885734625,4.330243426855133
3400.1768469986696,452.8705932262278,11.505541309865027
1735.1332813480285,2669.189771182498,9.6917727063476
3686.3599987198627,185.3337400040056,29.71927237941064
1441.8499462431637,2535.816844715192,11.952104788890137
1637.798381545575,4438.115447980501,17.12108690895172
3581.9591856174293,2009.3729643281338,22.192697063890026
2165.4103589887027,3198.0809200346876,21.368639388516193
2740.7787489169705,2896.098155075652,7.376456256469096
4027.2239189117845,3478.6564735536335,12.401240347197596
2314.3995447988937,1129.2403909413683,25.340388977294765
1158.0221242344212,3114.158646905872,26.719727512239462
4441.953565549067,4874.544333546957,13.874605609805524
2637.96836326078,1813.5875042691814,24.688663593439365
3148.9001985802333,759.2617299265014,25.018822677583458
4883.474029148485,3893.8803551801384,17.510503382980357
4492.438440556285,4859.986648193475,19.57080842405552
990.2408067803947,1658.989013947163,21.971540829133424
1858.804786753922,2591.1290140623505,37.53423260339245
3396.23017685574,1567.3300025029885,13.67883728833407
393.0873265381468,2762.891250141397,24.386431105743032
2602.8331019576844,2565.848115806124,14.847948194602854
2254.1223705616862,324.49583282791684,2.5658615915254126
4630.877421897596,3387.78107574563,21.9754372759297
1945.1289831854851,2555.9630600530304,27.942106033764002
1784.6566005240738,555.5908168687668,10.340674892306998
4257.832808753563,3237.8529647641417,37.00690569361092
2468.659564394321,2929.0785290648632,18.303990408779818
377.6044136539786,314.6757431586156,31.012091936234654
3136.1970422605436,259.6068115545203,24.70248989255032
349.7720864902737,580.9839296933417,11.946356853473967
3131.5041446557275,181.07571275238766,10.986718585823674
1930.399706621471,2216.646314216261,17.953771913096546
1418.5965840063213,3549.630930283179,2.732018181905377
3930.888097186352,1959.218833025636,30.109525153986464
2862.9122203632223,4192.661923594011,6.250415770917323
4796.461617579511,3471.253829273223,6.806458613034567
2446.389076757144,2180.5673346819303,13.540532751678283
3786.2260367688523,4040.2282669315064,44.03026673780885
891.0487447572734,919.5366702260577,29.657063498327332
4784.400163912645,2476.217814470187,9.995441639137997
3557.1642303290555,1949.2387604348028,7.1038863303400435
2602.2993262515706,3149.2420390064653,7.393418802298076
1482.4205574334494,1406.6343989535853,10.561638479937763
1200.0635402079197,2415.949600332515,23.036869007047514
2116.1010854312663,2670.828178286367,21.03108712134646
4206.715697618093,141.91988621045869,6.475430504298597
1781.363658320944,2510.4396908666813,7.865479887588917
977.9313174638903,4522.722791236273,24.237374796670654
1513.7901358657202,4333.389012252448,16.455189294346873
4159.608944525178,4314.518489709203,9.12601046543657
453.96171143117556,3348.515636474727,27.193739936580545
4821.260316462916,1764.4605034871743,5.204110153591033
2920.356049914321,1027.3728338782007,19.694825055430282
967.7187618810984,981.2910697393778,14.707993922935225
2304.928155844026,3439.893040071809,33.61795677473035
800.9145719289312,1338.3928029161175,42.877919245252265
2288.028796489345,2634.419011450261,19.13989659086834
110.5084634811282,4223.92171973738,20.076521533158353
4939.591063849895,1047.0550097754067,34.38901611525527
1500.1944530159703,2831.2026093770683,22.32784115915038
1766.2260601840458,4822.818468001646,12.521366620182626
3810.2732394798522,2495.3220746191,8.497802015824636
2903.1356441368516,922.8194004274503,15.545881193549585
710.779075590015,1430.2040026580833,43.53693447843345
2909.7205966044726,531.4769667418817,18.51218386767634
1979.3980519072952,3265.341739487738,18.822716377127612
4955.141197988977,4741.5800370318,10.880534910743332
3914.1584206045964,984.4802100246707,9.54638182531484
4334.341264199113,1577.8379372119034,22.55479161416198
1327.8747541585826,4849.2498205128795,8.35819373974616
3418.1524322096066,2103.4013790114386,9.578594566596255
4732.530111339275,3356.534708298895,39.49263332480197
3120.986433138176,2985.2267957719123,8.057714372323261
2092.4941122336804,1593.7926667007923,26.584158565924138
3414.109458385123,653.9648078292737,12.865418571099523
1642.9436999517561,2589.768655712423,18.322540589062424
4762.787411064982,3448.8276488588817,13.6823128244516
2219.1969996445005,227.23087464310845,16.54154968160439
2368.3280545841562,4710.954468989968,18.351075892600853
3403.0696006815197,1271.7218382659896,12.036061683100534
2156.6967126143077,3403.456868863239,21.997683390953796
3014.2613583181646,3490.5568133466595,4.244287652889735
1261.4786264401378,4508.305521762188,12.37547880220495
1344.1435493342485,4288.524781917086,41.337600144149626
4487.267452587958,2330.5182755472642,12.682811157799971
1501.3641198001515,2707.4175921090996,16.33421598048379
2757.246765428297,4490.807760622281,14.440660670694855
3571.6667032360597,620.8095439017319,10.593694107555194
1938.7832796522566,4067.836208222645,15.369974698039886
323.49639967971416,3774.7212477210824,39.284028373231756
1837.1652862597,3747.2100080543723,10.901123825597946
31.59482705213157,3440.7272001378587,15.60013938115661
2830.559047744442,3282.4531401792797,17.585669014722274
4994.754596242833,3502.780441222989,13.493900537576955
3743.6229319661743,424.2596773771518,23.64343306020012
91.80212449611035,1699.8924184857617,18.554799324653867
4297.46015970375,951.971761888491,37.59749506264675
2234.0810646830523,4426.56982895178,13.520255007310913
783.3520448978164,801.0272836849941,0.958074767532714
829.7330830137046,4927.144879113399,15.093134896484866
4680.8951626554,4226.54660986338,19.09868966490461
2803.744563339348,1292.5339550405024,3.8616639782424107
4597.212658462075,407.76808484294713,17.044982253359642
639.3144527822186,4699.798094654097,17.614088790780908
359.2776812906395,1507.3066336857528,10.134310958322219
1014.3113363969758,172.9664650430135,12.830919218332594
3801.462787098239,3304.9800586067768,27.720035795329313
707.3284144762349,3829.71162431272,10.776139342752598
896.0754533368824,605.9933766813514,2.687037501363361
4234.268252604308,887.3507341627213,24.85348580077272
43.96612045964588,2099.3848843569294,17.171412270181506
2399.1117768633517,1272.3077843647945,20.14110439179321
2595.515543076457,4127.983789240987,26.51884044610623
3076.620945482689,4894.207001162462,22.91895698815215
4130.7887065598825,4974.062837997821,23.342388791202094
2968.535297002167,3602.926123569162,18.864076926655784
3941.672510739811,4659.453644832968,20.160523210603767
151.39540787718454,1606.9373452997406,33.892978253826925
1430.4163410080073,2158.3103712632646,27.224610016984315
1293.3607679939553,104.62800146035123,11.85095103619713
2132.1189345861458,430.4961276664759,38.10120491516084
3674.52398288172,1540.5660743900662,19.26669809973449
965.1165698158188,558.0617407889598,24.24359869361487
4554.581445625188,603.4771967330638,37.28406453140244
4924.817284276045,3204.586041921506,34.86797410490638
2825.5339444827387,3593.287594655775,10.146318097248228
2827.4353241205226,1789.258301826142,9.152212798022068
984.3135943710457,2020.5833234557467,16.42397721068447
4608.8072303304725,1693.138507060085,23.710147238185993
1522.9709969378537,533.1825381546417,19.72242903381459
1948.5235694127439,1515.8210437666853,25.435550141876206
2902.128394607007,1549.5116358595455,19.950828448206252
713.7165345759804,3823.3423253517512,44.93185527184929
382.2716883762223,600.4767152429652,17.970364322014635
1997.7105752269408,4385.539566929895,3.7867057094719634
434.84962947894616,693.0153437844983,35.442623563544274
1585.2022036737867,1331.982694496563,13.417887129869852
2136.2133941856273,4517.018089731245,26.526322383389704
910.1803023504045,4335.95720683409,39.867797157707784
2882.013756231336,2908.3950849283056,34.732819958060894
1402.1378197463114,237.4578435964875,11.675676653053756
559.1376848703305,1346.7041443612784,16.416518345884473
439.03818271195996,3665.3169406003535,4.31362691428037
3500.504203348989,4599.355120814751,15.236610817139725
2993.890140648349,2141.613914195134,29.771748881461505
1352.0556575045268,3732.440553680244,4.300908293920022
435.35497299645124,2180.0305873972056,14.442869786416995
361.1543123221267,1941.1936608908693,28.38918946512133
3429.703215054829,3784.290407445639,34.932897975129194
2014.9360877103863,1632.0558052152512,13.287467192609876
198.23624403296157,300.39020211474144,27.57514558888233
1119.5297149336643,65.13720188628226,10.577220589669757
1978.003505418818,1763.7626029550306,17.40389359669898
425.4423588432621,4824.928007964126,22.181358663498205
1648.655992500197,2031.4683777485309,23.196936239244902
314.9679700911789,2966.258469682218,41.418660208326244
3004.314433927862,2585.8952739804736,38.159178923718564
3344.6354973995976,3980.355225860838,42.46370712948049
1166.1999098679305,2013.81027037046,6.146438159659077
3551.038653442722,474.59870306916287,22.463604101434772
4473.715171817027,4426.97003919837,6.237966086175758
2925.9359949002924,1158.8336872419795,13.565019183842692
1013.2670519570923,2065.8578010211327,5.642665009305706
2302.499846794072,1851.0017886106998,16.97225089949847
4872.849309376565,581.5361536769226,6.938923748398802
4914.1105661939155,4998.137055178784,18.02759920729467
27.41515665252048,3609.153364464213,16.36491612314557
2886.0259810224056,3602.306769642848,22.385450440296875
1438.1055092265444,139.23728997491614,32.82168435508717
2296.852883680111,2066.41979287381,19.66366722041697
66.29281084323091,4564.732683982553,21.08390025604348
586.6855026019779,3950.8099237819133,15.724531197972633
1978.6808939420623,2430.689875517817,14.690232716236434
2271.8752693134734,3627.1029712547424,32.5641205470387
3291.5430425363957,3826.0754004037162,4.368856980984408
2249.2725215448872,2231.507792979334,6.7518098836262626
4712.771303565284,1081.9281691006533,13.567092548345311
259.8695222674929,4507.7192269649395,6.323928165717504
4184.203629734574,2858.045961210132,16.820570646330278
1754.3820610663922,1049.9675830528915,3.2537642431253015
1081.6870970050663,3776.8507266405177,43.89877576747297
4759.517087678846,3631.283490319224,10.239163709006926
407.7888945478697,1848.8016430852051,34.40384750070148
2476.3051349421744,3318.253197860008,5.974427788361689
3099.627442216295,4762.208954971862,18.72148454171845
60.36374802051158,1646.0272357565254,8.482451736150766
2835.5894422088004,1870.6800455721384,41.448475418752615
3986.131597275168,4790.699901590819,3.990560353363591
74.21990976741954,952.3817891280205,13.722946064864649
3159.235309855692,417.6834706325372,4.340364746702176
2848.3685925654645,2306.4887114551816,25.910731286858525
891.6596657914799,685.3448994923928,21.671486874789572
932.5516664186899,1791.5675854167418,14.407895864497124
316.47339166665176,2235.8795668856396,22.334524481110204
1863.8437826756672,721.9453634291456,27.54405976305787
2247.9959507857275,1179.4672105929822,21.8037341168688
16.012435359043508,3645.783728031408,24.018801251472965
4948.154909254374,2456.975593230114,26.60345776529018
3039.7246537570854,4763.936644346151,11.672170436842325
2919.423017671719,1768.857919584232,8.391471392844156
4925.561024176299,3844.6048324485305,33.23130836723347
3527.125430347726,3831.7982222280298,23.979951145446144
112.3789614422044,3864.8879905213794,13.242898242334073
4151.925290242408,3630.2847069377513,14.300189384674827
813.9031389232737,3421.8077865582736,14.780278314915913
1960.5619854626434,141.23731155052,21.90336787980741
620.9694136817994,1201.6386046453547,21.227634037705897
1289.2805534669747,3703.7443411064687,32.1172440408856
3990.4648295370935,3482.1276960165055,24.103453976744778
947.6456060949445,3277.3992717808774,4.830057940882028
3525.0129481040085,4153.668648512274,18.383441135798417
263.21578425219815,2065.7955036308003,10.767119513549128
565.0114298703801,3766.102777086764,33.26103453859511
2701.3517808255233,1993.3697645122234,34.05223131157756
4694.834271170646,380.43710166035083,17.198130943508566
1061.4954173416668,2015.4950626838663,3.4968154757461334
3752.4966339165007,2080.7810561219812,35.93094603005203
1641.4877500440523,3227.7548554185887,28.536782269475033
3257.1146657976556,1297.1777470974853,21.18465437130258
785.2990106117759,1998.2199243842838,11.693375762237135
1635.0758796945386,1609.6938729061217,11.070039322309471
2738.3494900775377,4941.354026502026,22.984225700272724
3762.152800423851,3236.9533044580658,20.01194744009717
2166.438402413523,3021.520985025599,30.518630735122166
1921.4735118699655,2746.1995784243477,15.124080572910193
2807.9505099744233,3035.1112261488834,36.199957140891904
4700.030180625953,4888.916705808287,12.857839836419405
2483.551038402754,4138.550923616398,7.11511085139855
406.6768127806558,2744.3465267974393,28.399794470593797
3372.9356298496105,2184.0883892018837,28.772477770847505
482.0425899433112,3739.223206483794,35.90380437780502
1635.0105523460772,3858.5907866097973,37.041621749721536
861.8873363444629,3195.369782171902,29.59337303917851
3678.969898030585,4358.936645982948,22.06308199418969
1134.3399270692094,114.25786898246193,13.870796785783511
4920.174875385194,2284.709792922368,7.601373649795214
2163.1382190893173,4874.275936790972,19.337150910033934
2212.2034626970835,2422.762641379691,22.50206109292133
2747.0392428468854,3920.7024819377802,9.93918746306204
2548.6145205318244,4142.476797069338,13.008523696578747
3900.3973471299178,1302.0974819012088,3.5880359350355375
3645.106834581644,3568.5412852328177,25.48746384876948
1918.2101160100663,409.2001668648698,10.62247758143382
1544.4830815421697,1648.131331277568,18.393890287399216
1311.3447180193334,612.1205524923822,23.29879174812978
2091.4586379015186,1609.261972724123,8.738307278139107
3803.9125812420134,2265.420989574265,10.531722383587523
2986.1890550305916,1396.5289409259335,11.045698201221835
3492.3773419985255,4650.142397257941,26.68643791931519
4404.654744941361,1887.8262306272586,19.527625369249545
4913.894476443444,1025.215496179665,33.43334667250911
1422.415750202404,3827.940535915046,33.90810991439598
265.77192882150047,4790.89593336703,14.382211660639678
913.9744622945834,2215.272495343133,5.571401357598665
10.154299539397172,3343.060604055179,19.980884599261096
2770.518087929583,1880.4443890431635,14.180367283313076
408.9727366094653,1455.082468929727,10.916017944314653
3555.2254129129715,308.4923513541804,20.21188245391234
758.4623846508065,3732.3546600072395,21.390323456012926
1515.316705505642,4416.899685182888,10.115990488413164
1949.6353086810163,4072.4390315620567,18.495503520258385
2598.274096582913,2054.56164785464,7.198362575212925
2051.69479480452,1435.999681930638,6.403054788972961
2931.1317715020077,1988.9704895081136,29.945198795955605
792.3956015125788,4199.79975766335,12.498544216679893
617.1395965974797,4301.731305762972,15.697580086384917
1822.9592391587157,2965.4279015768093,23.794349617691438
3292.731339825248,3595.193659299588,6.5327953976620705
3588.0071202637755,2849.642790346265,19.574932216567394
1115.3580006145326,2785.182350341625,15.624040563346252
997.1324753804861,2840.567431136271,21.933289543988202
498.8873634385021,2406.077584663328,10.782075220768945
1046.7769633679736,4609.7133692402695,25.277755119401505
1612.4957854031256,4368.868544159337,20.673483326197054
2804.715501861673,2432.6266595565075,17.271526164866675
2553.9706178014985,986.3580343915769,14.974445473335482
868.6528018721774,930.1186418123668,36.98953594989275
2852.934550319258,1944.9339386138797,28.681742616442687
4825.840566741195,2514.7231318964036,39.87291224606773
4799.82401648821,2875.913091771856,22.73579538554251
4726.5790043857205,877.5016120342121,29.99048867017688
4776.837417420573,4972.718044905865,14.585853441570203
4403.469158734434,3768.7796560822953,23.107874796826053
745.4909079767152,59.133661346458254,3.759182787163838
4432.818714770942,4642.280138201866,18.685246297946712
3177.3931456156356,2319.748815084113,20.708326537027215
4511.982393855442,2498.0562725323816,37.43820119427321
2672.6988471379864,1776.0795359797714,11.558840376231709
2561.4249799448676,3441.628448720396,4.635221310359264
1742.5243901396093,3088.0291696245836,23.971302267034496
4113.619391948769,3919.458728216652,6.023928077324852
4766.335119271734,989.3124830053756,14.571193126217358
1010.0257926222117,3982.7272826981352,14.98786979031077
920.8744357496879,159.70581439996357,14.77521617058488
90.12925937878947,1787.0862542451655,7.942875373326019
3167.797646677862,1953.675363609459,16.00521717308597
2511.3276423513908,453.6870519722486,7.675330263039017
4419.383087696354,3703.164905131844,35.086040315558314
4411.39937869993,4460.510839160414,10.503483834498134
537.4246694069141,3515.9135954253775,40.98301552374654
4042.335978063716,129.8241769848485,31.93925403486842
853.3086090614152,3023.405863001765,23.038825946039925
2309.34294301495,404.6425342324772,34.933097313807366
4197.6808963727835,3819.8216194668166,16.008654150339837
521.7673034750364,4296.84632071673,38.299233105300026
1937.7245144379585,108.91014298258506,23.51176062892651
4035.3086422794195,4857.356582972233,16.047944349443984
212.58114842470752,4420.316549083481,36.184548338571204
645.4808082129892,2345.01760680866,9.139247978411976
4226.682770812532,1564.9391932017031,17.98904991173351
3003.399715442113,706.1178962129027,3.351745519660064
481.13472446657863,1924.2448780080485,19.132350866951544
4616.049070820963,2150.224578194327,50.98149465694175
4226.850860571486,4660.049050990239,18.989736886428034
3062.632222709935,2894.6358759406057,5.798390340064421
4411.337909394317,1707.1771246033347,24.14557864639235
1623.5326846356024,3373.2544966535643,7.2455808178450445
4499.131550835566,4828.273367754922,22.56834140993929
725.5761071385637,3630.5433559526023,34.59014231797528
3781.6942923535266,4495.022095927226,19.85979812228303
1743.7102471832163,3230.8687571624937,19.089297390438475
4584.063434381555,1371.2236867249117,26.878360211852232
4009.5644293342325,3390.7237732078574,5.842077348648088
4629.903155552631,1833.1050606364597,11.406698590165748
2364.8932002156425,4235.0627010536045,10.529228332038512
133.7428298600857,969.3640427811183,7.567858964895403
730.0654119450501,3775.811127904003,14.206500792803329
637.6342363185705,2676.9155326832797,8.20182855455034
4504.616527511424,3586.4813130244884,23.986465041208294
4194.748017887834,3370.4335161294966,37.222877472292154
2960.098382799317,3770.3063559759694,17.161604030963996
923.5896198857563,2266.3147117227,17.69882152902329
2476.5409480245585,856.6250081071474,12.472505841199686
2624.7398057029254,2531.940033971519,10.78816125827288
361.55174237541723,122.59685152489541,12.743315543970681
752.1075680824185,2246.6189133457865,25.81189279741602
2497.4885036681308,4068.7410543507935,12.345952957675868
2056.4478697411837,3917.0545561662566,20.414016265125824
4759.679321073875,2727.158647055339,5.940048612874282
483.9836584585294,4953.268656487761,29.228561554745568
1179.7227939637728,3641.9192749407507,21.643779163657634
3183.0883574913105,3926.065690630114,11.246117219779046
2697.4018476998017,4171.257031345765,8.866016176043715
1697.9328594696924,1681.8785697501664,22.811426821010542
4443.839818052578,1816.406758028137,19.93955230269276
942.0157772161363,3962.759922483883,13.241991652680023
4710.974088987005,2881.8651474154826,12.603453454946585
160.83921711335879,4645.401193683884,1.989790103613176
1488.293291714573,3724.3749557668502,33.092015577446915
3137.917181716277,3995.327426436167,29.459218161755757
2220.3535058839984,3700.1369038278362,24.63996584179597
3729.6005766208955,3650.474661598473,11.709152630390076
4232.981326877226,3358.0644960308705,26.170517423070923
3389.4814816170365,1147.8760414473782,27.880071426736887
4023.9132252563277,159.66138997564826,10.660979986057699
4663.407711146855,4196.563107242392,5.6860687450502185
3572.49963627452,2468.6247370318115,11.020831165389048
1326.3657657986423,3750.1694552416943,10.294420008000877
4025.388877270648,1036.48241489326,9.063864065437611
3858.528078682664,3594.67764324124,19.13962263789334
3475.8439905805026,2203.3741866965916,36.81778939677296
3386.8413847841157,1220.2269787992864,19.880230850824272
4651.72606161955,966.3174253498585,41.55300816574168
2305.145774820416,4410.322269983168,14.702910241226622
4283.362709397576,3339.2822508166823,11.128860735144844
1413.7892048171502,4939.148183362996,14.04710713677944
1374.6912651788145,313.66941792115466,20.10835161248326
4429.561115689777,1363.779957653712,12.456369860302614
2091.5699610786583,4026.3383953549846,13.876399215176534
4272.997435226487,3015.4779432683818,20.312021788059248
828.0482469407019,1524.3844078227448,17.997889951123856
2068.923601153147,950.9113512301014,26.811845317561698
3117.798629564887,2918.697235048396,14.838396297477505
4739.489332570088,4095.837184656699,17.05301101474243
1803.9522295728593,2191.2522549328405,5.811313852734718
1557.3487136034673,4996.366669882899,15.153581705476658
3127.789580986958,520.4882581296949,17.695178660444398
2049.010640908897,2297.3335718414905,22.758859974167645
57.334402557136514,3966.2090041507545,9.56155056221535
3473.9155130321064,27.266354099826362,13.822223036253115
1141.989836128776,3869.8551397431124,18.986499120004897
